2 4 29 // magic number - today's date
# HD X rovibrational transition probabilities (25 June 2002, PCS)
# P. C. Stancil (2002, unpublished)
#
# NB - these are preliminary and may not be consistent with energy_X.dat!!!
#
# See P. C. Stancil & A. Dalgarno, ApJ 490, 76 (1997) for
#     details on the potential. Quadrupole moment from
#     L. Wolniewicz, I. Simbotin, & A. Dalgarno, ApJS 115, 293 (1998)
# for  X-X transition
#
#n1	v1	J1	n0	v0	J0	A
0	2	30	0	1	30	1.1781E-08
0	2	30	0	1	31	3.2680E-07
0	2	30	0	2	28	1.3919E-06
0	2	30	0	2	29	8.9600E-05
0	2	30	0	3	28	4.3694E-12
0	2	31	0	0	29	2.9189E-08
0	2	31	0	0	30	1.4746E-05
0	2	31	0	0	31	1.7768E-08
0	2	31	0	0	32	2.5858E-07
0	2	31	0	0	33	5.9191E-12
0	2	31	0	1	29	1.0854E-06
0	2	31	0	1	30	9.5713E-05
0	2	31	0	1	31	8.8748E-09
0	2	31	0	1	32	2.5152E-07
0	2	31	0	2	29	1.3440E-06
0	2	31	0	2	30	8.3475E-05
0	2	31	0	3	29	1.3909E-11
0	2	32	0	0	30	4.3259E-08
0	2	32	0	0	31	1.3707E-05
0	2	32	0	0	32	1.5934E-08
0	2	32	0	0	33	2.6245E-07
0	2	32	0	1	30	1.1749E-06
0	2	32	0	1	31	9.0871E-05
0	2	32	0	1	32	6.4357E-09
0	2	32	0	1	33	1.8607E-07
0	2	32	0	2	30	1.2749E-06
0	2	32	0	2	31	7.6792E-05
0	2	32	0	3	30	3.4858E-11
0	2	33	0	0	31	6.0249E-08
0	2	33	0	0	32	1.2711E-05
0	2	33	0	0	33	1.4056E-08
0	2	33	0	1	31	1.2494E-06
0	2	33	0	1	32	8.5866E-05
0	2	33	0	1	33	4.4449E-09
0	2	33	0	2	31	1.1849E-06
0	2	33	0	2	32	6.9625E-05
0	2	33	0	3	31	7.4600E-11
0	3	0	0	0	1	1.8350E-05
0	3	0	0	0	2	1.0415E-08
0	3	0	0	1	1	7.0281E-05
0	3	0	0	1	2	3.4703E-07
0	3	0	0	2	1	5.6014E-05
0	3	0	0	2	2	6.9894E-07
0	3	1	0	0	0	7.9513E-06
0	3	1	0	0	1	7.6545E-09
0	3	1	0	0	2	1.0508E-05
0	3	1	0	0	3	3.7707E-09
0	3	1	0	1	0	3.1893E-05
0	3	1	0	1	1	1.8353E-07
0	3	1	0	1	2	3.9200E-05
0	3	1	0	1	3	1.6840E-07
0	3	1	0	2	0	3.0370E-05
0	3	1	0	2	1	3.3429E-07
0	3	1	0	2	2	2.8069E-05
0	3	1	0	2	3	3.5983E-07
0	3	1	0	3	0	3.1603E-08
0	3	2	0	0	0	6.1706E-09
0	3	2	0	0	1	1.0653E-05
0	3	2	0	0	2	5.4900E-09
0	3	2	0	0	3	8.0124E-06
0	3	2	0	0	4	1.7270E-09
0	3	2	0	1	0	1.1594E-07
0	3	2	0	1	1	4.3619E-05
0	3	2	0	1	2	1.3090E-07
0	3	2	0	1	3	2.9026E-05
0	3	2	0	1	4	1.1437E-07
0	3	2	0	2	0	1.8950E-07
0	3	2	0	2	1	4.4799E-05
0	3	2	0	2	2	2.3646E-07
0	3	2	0	2	3	1.8369E-05
0	3	2	0	2	4	2.5811E-07
0	3	2	0	3	0	5.5638E-12
0	3	2	0	3	1	2.9930E-07
0	3	3	0	0	1	1.0336E-08
0	3	3	0	0	2	1.2568E-05
0	3	3	0	0	3	5.1546E-09
0	3	3	0	0	4	6.3800E-06
0	3	3	0	0	5	6.9886E-10
0	3	3	0	1	1	1.6973E-07
0	3	3	0	1	2	5.2458E-05
0	3	3	0	1	3	1.2189E-07
0	3	3	0	1	4	2.2348E-05
0	3	3	0	1	5	8.2204E-08
0	3	3	0	2	1	2.5543E-07
0	3	3	0	2	2	5.7728E-05
0	3	3	0	2	3	2.1747E-07
0	3	3	0	2	4	1.2237E-05
0	3	3	0	2	5	1.9512E-07
0	3	3	0	3	1	9.0085E-11
0	3	3	0	3	2	1.0583E-06
0	3	4	0	0	2	1.4420E-08
0	3	4	0	0	3	1.4158E-05
0	3	4	0	0	4	5.0591E-09
0	3	4	0	0	5	5.1210E-06
0	3	4	0	0	6	1.9130E-10
0	3	4	0	1	2	2.1037E-07
0	3	4	0	1	3	6.0152E-05
0	3	4	0	1	4	1.1834E-07
0	3	4	0	1	5	1.7241E-05
0	3	4	0	1	6	5.9678E-08
0	3	4	0	2	2	2.8906E-07
0	3	4	0	2	3	7.0558E-05
0	3	4	0	2	4	2.0769E-07
0	3	4	0	2	5	7.9391E-06
0	3	4	0	2	6	1.4837E-07
0	3	4	0	3	2	5.2179E-10
0	3	4	0	3	3	2.5216E-06
0	3	5	0	0	3	1.8586E-08
0	3	5	0	0	4	1.5526E-05
0	3	5	0	0	5	5.0393E-09
0	3	5	0	0	6	4.1032E-06
0	3	5	0	0	7	9.5208E-12
0	3	5	0	1	3	2.4386E-07
0	3	5	0	1	4	6.7027E-05
0	3	5	0	1	5	1.1632E-07
0	3	5	0	1	6	1.3162E-05
0	3	5	0	1	7	4.3102E-08
0	3	5	0	2	3	3.0285E-07
0	3	5	0	2	4	8.3467E-05
0	3	5	0	2	5	2.0002E-07
0	3	5	0	2	6	4.9005E-06
0	3	5	0	2	7	1.1178E-07
0	3	5	0	3	3	1.8658E-09
0	3	5	0	3	4	4.8412E-06
0	3	6	0	0	4	2.2773E-08
0	3	6	0	0	5	1.6696E-05
0	3	6	0	0	6	5.0532E-09
0	3	6	0	0	7	3.2727E-06
0	3	6	0	0	8	3.7014E-11
0	3	6	0	1	4	2.7122E-07
0	3	6	0	1	5	7.3091E-05
0	3	6	0	1	6	1.1485E-07
0	3	6	0	1	7	9.8784E-06
0	3	6	0	1	8	3.0768E-08
0	3	6	0	2	4	3.0065E-07
0	3	6	0	2	5	9.6325E-05
0	3	6	0	2	6	1.9272E-07
0	3	6	0	2	7	2.8057E-06
0	3	6	0	2	8	8.2881E-08
0	3	6	0	3	4	5.0224E-09
0	3	6	0	3	5	8.0982E-06
0	3	7	0	0	5	2.6849E-08
0	3	7	0	0	6	1.7674E-05
0	3	7	0	0	7	5.0851E-09
0	3	7	0	0	8	2.5988E-06
0	3	7	0	0	9	1.9173E-10
0	3	7	0	1	5	2.9225E-07
0	3	7	0	1	6	7.8262E-05
0	3	7	0	1	7	1.1357E-07
0	3	7	0	1	8	7.2498E-06
0	3	7	0	1	9	2.1635E-08
0	3	7	0	2	5	2.8467E-07
0	3	7	0	2	6	1.0890E-04
0	3	7	0	2	7	1.8524E-07
0	3	7	0	2	8	1.4309E-06
0	3	7	0	2	9	6.0257E-08
0	3	7	0	3	5	1.1193E-08
0	3	7	0	3	6	1.2300E-05
0	3	8	0	0	6	3.0660E-08
0	3	8	0	0	7	1.8462E-05
0	3	8	0	0	8	5.1273E-09
0	3	8	0	0	9	2.0588E-06
0	3	8	0	0	10	4.1347E-10
0	3	8	0	1	6	3.0652E-07
0	3	8	0	1	7	8.2451E-05
0	3	8	0	1	8	1.1231E-07
0	3	8	0	1	9	5.1743E-06
0	3	8	0	1	10	1.4956E-08
0	3	8	0	2	6	2.5709E-07
0	3	8	0	2	7	1.2093E-04
0	3	8	0	2	8	1.7736E-07
0	3	8	0	2	9	5.9865E-07
0	3	8	0	2	10	4.2846E-08
0	3	8	0	3	6	2.1784E-08
0	3	8	0	3	7	1.7387E-05
0	3	9	0	0	7	3.4051E-08
0	3	9	0	0	8	1.9070E-05
0	3	9	0	0	9	5.1752E-09
0	3	9	0	0	10	1.6327E-06
0	3	9	0	0	11	6.5868E-10
0	3	9	0	1	7	3.1365E-07
0	3	9	0	1	8	8.5593E-05
0	3	9	0	1	9	1.1099E-07
0	3	9	0	1	10	3.5672E-06
0	3	9	0	1	11	1.0151E-08
0	3	9	0	2	7	2.2054E-07
0	3	9	0	2	8	1.3214E-04
0	3	9	0	2	9	1.6905E-07
0	3	9	0	2	10	1.6352E-07
0	3	9	0	2	11	2.9731E-08
0	3	9	0	3	7	3.8261E-08
0	3	9	0	3	8	2.3237E-05
0	3	10	0	0	8	3.6882E-08
0	3	10	0	0	9	1.9510E-05
0	3	10	0	0	10	5.2260E-09
0	3	10	0	0	11	1.3020E-06
0	3	10	0	0	12	8.9720E-10
0	3	10	0	1	8	3.1354E-07
0	3	10	0	1	9	8.7668E-05
0	3	10	0	1	10	1.0956E-07
0	3	10	0	1	11	2.3542E-06
0	3	10	0	1	12	6.7588E-09
0	3	10	0	2	8	1.7812E-07
0	3	10	0	2	9	1.4230E-04
0	3	10	0	2	10	1.6031E-07
0	3	10	0	2	11	7.2261E-09
0	3	10	0	2	12	2.0087E-08
0	3	10	0	3	8	6.1987E-08
0	3	10	0	3	9	2.9686E-05
0	3	11	0	0	9	3.9041E-08
0	3	11	0	0	10	1.9796E-05
0	3	11	0	0	11	5.2773E-09
0	3	11	0	0	12	1.0489E-06
0	3	11	0	0	13	1.1096E-09
0	3	11	0	1	9	3.0637E-07
0	3	11	0	1	10	8.8704E-05
0	3	11	0	1	11	1.0798E-07
0	3	11	0	1	12	1.4682E-06
0	3	11	0	1	13	4.4116E-09
0	3	11	0	2	9	1.3337E-07
0	3	11	0	2	10	1.5121E-04
0	3	11	0	2	11	1.5120E-07
0	3	11	0	2	12	3.5226E-08
0	3	11	0	2	13	1.3179E-08
0	3	11	0	3	9	9.4062E-08
0	3	11	0	3	10	3.6539E-05
0	3	12	0	0	10	4.0453E-08
0	3	12	0	0	11	1.9939E-05
0	3	12	0	0	12	5.3275E-09
0	3	12	0	0	13	8.5689E-07
0	3	12	0	0	14	1.2847E-09
0	3	12	0	1	10	2.9262E-07
0	3	12	0	1	11	8.8781E-05
0	3	12	0	1	12	1.0623E-07
0	3	12	0	1	13	8.4824E-07
0	3	12	0	1	14	2.8223E-09
0	3	12	0	2	10	9.0005E-08
0	3	12	0	2	11	1.5873E-04
0	3	12	0	2	12	1.4179E-07
0	3	12	0	2	13	1.7391E-07
0	3	12	0	2	14	8.3703E-09
0	3	12	0	3	10	1.3519E-07
0	3	12	0	3	11	4.3583E-05
0	3	13	0	0	11	4.1079E-08
0	3	13	0	0	12	1.9945E-05
0	3	13	0	0	13	5.3752E-09
0	3	13	0	0	14	7.1066E-07
0	3	13	0	0	15	1.4177E-09
0	3	13	0	1	11	2.7308E-07
0	3	13	0	1	12	8.8017E-05
0	3	13	0	1	13	1.0430E-07
0	3	13	0	1	14	4.3860E-07
0	3	13	0	1	15	1.7703E-09
0	3	13	0	2	11	5.1745E-08
0	3	13	0	2	12	1.6478E-04
0	3	13	0	2	13	1.3215E-07
0	3	13	0	2	14	3.6758E-07
0	3	13	0	2	15	5.1245E-09
0	3	13	0	3	11	1.8557E-07
0	3	13	0	3	12	5.0605E-05
0	3	14	0	0	12	4.0918E-08
0	3	14	0	0	13	1.9807E-05
0	3	14	0	0	14	5.4194E-09
0	3	14	0	0	15	5.9668E-07
0	3	14	0	0	16	1.5080E-09
0	3	14	0	1	12	2.4874E-07
0	3	14	0	1	13	8.6554E-05
0	3	14	0	1	14	1.0217E-07
0	3	14	0	1	15	1.8930E-07
0	3	14	0	1	16	1.0903E-09
0	3	14	0	2	12	2.2100E-08
0	3	14	0	2	13	1.6934E-04
0	3	14	0	2	14	1.2239E-07
0	3	14	0	2	15	5.7559E-07
0	3	14	0	2	16	3.0079E-09
0	3	14	0	3	12	2.4488E-07
0	3	14	0	3	13	5.7403E-05
0	3	15	0	0	13	4.0004E-08
0	3	15	0	0	14	1.9512E-05
0	3	15	0	0	15	5.4595E-09
0	3	15	0	0	16	5.0332E-07
0	3	15	0	0	17	1.5579E-09
0	3	15	0	1	13	2.2077E-07
0	3	15	0	1	14	8.4540E-05
0	3	15	0	1	15	9.9841E-08
0	3	15	0	1	16	5.6784E-08
0	3	15	0	1	17	6.6142E-10
0	3	15	0	2	13	4.1794E-09
0	3	15	0	2	14	1.7245E-04
0	3	15	0	2	15	1.1257E-07
0	3	15	0	2	16	7.6961E-07
0	3	15	0	2	17	1.6804E-09
0	3	15	0	3	13	3.1224E-07
0	3	15	0	3	14	6.3791E-05
0	3	16	0	0	14	3.8401E-08
0	3	16	0	0	15	1.9035E-05
0	3	16	0	0	16	5.4949E-09
0	3	16	0	0	17	4.2121E-07
0	3	16	0	0	18	1.5715E-09
0	3	16	0	1	14	1.9042E-07
0	3	16	0	1	15	8.2107E-05
0	3	16	0	1	16	9.7303E-08
0	3	16	0	1	17	4.8593E-09
0	3	16	0	1	18	3.9751E-10
0	3	16	0	2	14	5.5065E-10
0	3	16	0	2	15	1.7421E-04
0	3	16	0	2	16	1.0280E-07
0	3	16	0	2	17	9.3145E-07
0	3	16	0	2	18	8.8476E-10
0	3	16	0	3	14	3.8627E-07
0	3	16	0	3	15	6.9609E-05
0	3	17	0	0	15	3.6196E-08
0	3	17	0	0	16	1.8353E-05
0	3	17	0	0	17	5.5253E-09
0	3	17	0	0	18	3.4390E-07
0	3	17	0	0	19	1.5537E-09
0	3	17	0	1	15	1.5898E-07
0	3	17	0	1	16	7.9356E-05
0	3	17	0	1	17	9.4556E-08
0	3	17	0	1	18	5.4596E-09
0	3	17	0	1	19	2.3911E-10
0	3	17	0	2	15	1.3133E-08
0	3	17	0	2	16	1.7474E-04
0	3	17	0	2	17	9.3152E-08
0	3	17	0	2	18	1.0511E-06
0	3	17	0	2	19	4.3295E-10
0	3	17	0	3	15	4.6513E-07
0	3	17	0	3	16	7.4729E-05
0	3	18	0	0	16	3.3491E-08
0	3	18	0	0	17	1.7454E-05
0	3	18	0	0	18	5.5506E-09
0	3	18	0	0	19	2.6849E-07
0	3	18	0	0	20	1.5097E-09
0	3	18	0	1	16	1.2773E-07
0	3	18	0	1	17	7.6351E-05
0	3	18	0	1	18	9.1599E-08
0	3	18	0	1	19	3.8640E-08
0	3	18	0	1	20	1.4627E-10
0	3	18	0	2	16	4.3139E-08
0	3	18	0	2	17	1.7417E-04
0	3	18	0	2	18	8.3718E-08
0	3	18	0	2	19	1.1252E-06
0	3	18	0	2	20	1.9295E-10
0	3	18	0	3	16	5.4665E-07
0	3	18	0	3	17	7.9050E-05
0	3	19	0	0	17	3.0398E-08
0	3	19	0	0	18	1.6342E-05
0	3	19	0	0	19	5.5710E-09
0	3	19	0	0	20	1.9574E-07
0	3	19	0	0	21	1.4446E-09
0	3	19	0	1	17	9.7853E-08
0	3	19	0	1	18	7.3117E-05
0	3	19	0	1	19	8.8433E-08
0	3	19	0	1	20	9.1689E-08
0	3	19	0	1	21	9.3083E-11
0	3	19	0	2	17	9.1049E-08
0	3	19	0	2	18	1.7265E-04
0	3	19	0	2	19	7.4571E-08
0	3	19	0	2	20	1.1553E-06
0	3	19	0	2	21	7.5941E-11
0	3	19	0	3	17	6.2843E-07
0	3	19	0	3	18	8.2504E-05
0	3	20	0	0	18	2.7031E-08
0	3	20	0	0	19	1.5053E-05
0	3	20	0	0	20	5.5865E-09
0	3	20	0	0	21	1.2945E-07
0	3	20	0	0	22	1.3630E-09
0	3	20	0	1	18	7.0452E-08
0	3	20	0	1	19	6.9662E-05
0	3	20	0	1	20	8.5061E-08
0	3	20	0	1	21	1.5745E-07
0	3	20	0	1	22	6.3331E-11
0	3	20	0	2	18	1.5662E-07
0	3	20	0	2	19	1.7029E-04
0	3	20	0	2	20	6.5782E-08
0	3	20	0	2	21	1.1462E-06
0	3	20	0	2	22	2.5101E-11
0	3	20	0	3	18	7.0789E-07
0	3	20	0	3	19	8.5046E-05
0	3	21	0	0	19	2.3506E-08
0	3	21	0	0	20	1.3648E-05
0	3	21	0	0	21	5.5975E-09
0	3	21	0	0	22	7.4567E-08
0	3	21	0	0	23	1.2692E-09
0	3	21	0	1	19	4.6500E-08
0	3	21	0	1	20	6.5989E-05
0	3	21	0	1	21	8.1485E-08
0	3	21	0	1	22	2.3225E-07
0	3	21	0	1	23	4.7274E-11
0	3	21	0	2	19	2.3893E-07
0	3	21	0	2	20	1.6716E-04
0	3	21	0	2	21	5.7415E-08
0	3	21	0	2	22	1.1047E-06
0	3	21	0	2	23	6.3695E-12
0	3	21	0	3	19	7.8246E-07
0	3	21	0	3	20	8.6653E-05
0	3	22	0	0	20	1.9930E-08
0	3	22	0	0	21	1.2207E-05
0	3	22	0	0	22	5.6041E-09
0	3	22	0	0	23	3.4918E-08
0	3	22	0	0	24	1.1668E-09
0	3	22	0	1	20	2.6837E-08
0	3	22	0	1	21	6.2120E-05
0	3	22	0	1	22	7.7709E-08
0	3	22	0	1	23	3.1378E-07
0	3	22	0	1	24	3.9281E-11
0	3	22	0	2	20	3.3640E-07
0	3	22	0	2	21	1.6335E-04
0	3	22	0	2	22	4.9525E-08
0	3	22	0	2	23	1.0377E-06
0	3	22	0	2	24	1.0308E-12
0	3	22	0	3	20	8.4961E-07
0	3	22	0	3	21	8.7318E-05
0	3	23	0	0	21	1.6407E-08
0	3	23	0	0	22	1.0815E-05
0	3	23	0	0	23	5.6066E-09
0	3	23	0	0	24	1.1362E-08
0	3	23	0	0	25	1.0590E-09
0	3	23	0	1	21	1.2168E-08
0	3	23	0	1	22	5.8108E-05
0	3	23	0	1	23	7.3737E-08
0	3	23	0	1	24	3.9950E-07
0	3	23	0	1	25	3.6184E-11
0	3	23	0	2	21	4.4688E-07
0	3	23	0	2	22	1.5892E-04
0	3	23	0	2	23	4.2162E-08
0	3	23	0	2	24	9.5202E-07
0	3	23	0	2	25	6.4812E-14
0	3	23	0	3	21	9.0697E-07
0	3	23	0	3	22	8.7048E-05
0	3	24	0	0	22	1.3030E-08
0	3	24	0	0	23	9.5442E-06
0	3	24	0	0	24	5.6051E-09
0	3	24	0	0	25	1.3938E-09
0	3	24	0	0	26	9.4849E-10
0	3	24	0	1	22	3.0704E-09
0	3	24	0	1	23	5.4041E-05
0	3	24	0	1	24	6.9574E-08
0	3	24	0	1	25	4.8577E-07
0	3	24	0	1	26	3.6178E-11
0	3	24	0	2	22	5.6767E-07
0	3	24	0	2	23	1.5394E-04
0	3	24	0	2	24	3.5365E-08
0	3	24	0	2	25	8.5339E-07
0	3	24	0	2	26	1.2255E-16
0	3	24	0	3	22	9.5239E-07
0	3	24	0	3	23	8.5861E-05
0	3	25	0	0	23	9.8825E-09
0	3	25	0	0	24	8.4447E-06
0	3	25	0	0	25	5.5996E-09
0	3	25	0	0	26	2.9817E-10
0	3	25	0	0	27	8.3748E-10
0	3	25	0	1	23	3.7217E-13
0	3	25	0	1	24	5.0023E-05
0	3	25	0	1	25	6.5227E-08
0	3	25	0	1	26	5.6790E-07
0	3	25	0	1	27	3.8115E-11
0	3	25	0	2	23	6.9560E-07
0	3	25	0	2	24	1.4850E-04
0	3	25	0	2	25	2.9165E-08
0	3	25	0	2	26	7.4683E-07
0	3	25	0	3	23	9.8401E-07
0	3	25	0	3	24	8.3788E-05
0	3	26	0	0	24	7.0432E-09
0	3	26	0	0	25	7.5358E-06
0	3	26	0	0	26	5.5896E-09
0	3	26	0	0	27	3.1053E-09
0	3	26	0	0	28	7.2793E-10
0	3	26	0	1	24	3.3091E-09
0	3	26	0	1	25	4.6158E-05
0	3	26	0	1	26	6.0700E-08
0	3	26	0	1	27	6.4097E-07
0	3	26	0	1	28	4.1105E-11
0	3	26	0	2	24	8.2708E-07
0	3	26	0	2	25	1.4271E-04
0	3	26	0	2	26	2.3584E-08
0	3	26	0	2	27	6.3682E-07
0	3	26	0	3	24	1.0003E-06
0	3	26	0	3	25	8.0876E-05
0	3	26	0	4	24	3.2704E-19
0	3	27	0	0	25	4.5839E-09
0	3	27	0	0	26	6.8103E-06
0	3	27	0	0	27	5.5743E-09
0	3	27	0	0	28	6.2297E-09
0	3	27	0	0	29	6.2148E-10
0	3	27	0	1	25	1.3256E-08
0	3	27	0	1	26	4.2530E-05
0	3	27	0	1	27	5.6004E-08
0	3	27	0	1	28	7.0083E-07
0	3	27	0	1	29	4.4314E-11
0	3	27	0	2	25	9.5810E-07
0	3	27	0	2	26	1.3666E-04
0	3	27	0	2	27	1.8636E-08
0	3	27	0	2	28	5.2759E-07
0	3	27	0	3	25	1.0001E-06
0	3	27	0	3	26	7.7186E-05
0	3	27	0	4	25	1.9853E-14
0	3	28	0	0	26	2.5748E-09
0	3	28	0	0	27	6.2405E-06
0	3	28	0	0	28	5.5523E-09
0	3	28	0	0	29	8.0712E-09
0	3	28	0	0	30	5.1961E-10
0	3	28	0	1	26	3.0020E-08
0	3	28	0	1	27	3.9193E-05
0	3	28	0	1	28	5.1147E-08
0	3	28	0	1	29	7.4464E-07
0	3	28	0	1	30	4.6907E-11
0	3	28	0	2	26	1.0842E-06
0	3	28	0	2	27	1.3042E-04
0	3	28	0	2	28	1.4326E-08
0	3	28	0	2	29	4.2326E-07
0	3	28	0	3	26	9.8267E-07
0	3	28	0	3	27	7.2791E-05
0	3	28	0	4	26	4.4443E-13
0	3	29	0	0	27	1.0886E-09
0	3	29	0	0	28	5.7867E-06
0	3	29	0	0	29	5.5211E-09
0	3	29	0	0	30	8.6183E-09
0	3	29	0	0	31	4.2363E-10
0	3	29	0	1	27	5.3706E-08
0	3	29	0	1	28	3.6166E-05
0	3	29	0	1	29	4.6142E-08
0	3	29	0	1	30	7.7062E-07
0	3	29	0	1	31	4.8082E-11
0	3	29	0	2	27	1.2007E-06
0	3	29	0	2	28	1.2399E-04
0	3	29	0	2	29	1.0647E-08
0	3	29	0	2	30	3.2763E-07
0	3	29	0	3	27	9.4765E-07
0	3	29	0	3	28	6.7779E-05
0	3	29	0	4	27	2.8393E-12
0	3	30	0	0	28	2.0653E-10
0	3	30	0	0	29	5.4053E-06
0	3	30	0	0	30	5.4769E-09
0	3	30	0	0	31	8.6377E-09
0	3	30	0	0	32	3.3477E-10
0	3	30	0	1	28	8.4342E-08
0	3	30	0	1	29	3.3452E-05
0	3	30	0	1	30	4.1007E-08
0	3	30	0	1	31	7.7696E-07
0	3	30	0	1	32	4.7163E-11
0	3	30	0	2	28	1.3021E-06
0	3	30	0	2	29	1.1729E-04
0	3	30	0	2	30	7.5863E-09
0	3	30	0	2	31	2.4382E-07
0	3	30	0	3	28	8.9515E-07
0	3	30	0	3	29	6.2245E-05
0	3	30	0	4	28	1.0580E-11
0	3	31	0	0	29	2.7625E-11
0	3	31	0	0	30	5.0548E-06
0	3	31	0	0	31	5.4138E-09
0	3	31	0	0	32	9.0602E-09
0	3	31	0	0	33	2.5424E-10
0	3	31	0	1	29	1.2185E-07
0	3	31	0	1	30	3.1047E-05
0	3	31	0	1	31	3.5766E-08
0	3	31	0	1	32	7.6060E-07
0	3	31	0	1	33	4.3721E-11
0	3	31	0	2	29	1.3827E-06
0	3	31	0	2	30	1.1015E-04
0	3	31	0	2	31	5.1181E-09
0	3	31	0	2	32	1.7381E-07
0	3	31	0	3	29	8.2571E-07
0	3	31	0	3	30	5.6282E-05
0	3	31	0	4	29	2.9191E-11
0	3	32	0	0	30	6.8001E-10
0	3	32	0	0	31	4.7015E-06
0	3	32	0	0	32	5.3227E-09
0	3	32	0	0	33	1.0854E-08
0	3	32	0	1	30	1.6596E-07
0	3	32	0	1	31	2.8958E-05
0	3	32	0	1	32	3.0450E-08
0	3	32	0	1	33	7.1679E-07
0	3	32	0	2	30	1.4357E-06
0	3	32	0	2	31	1.0231E-04
0	3	32	0	2	32	3.2078E-09
0	3	32	0	2	33	1.1815E-07
0	3	32	0	3	30	7.4033E-07
0	3	32	0	3	31	4.9975E-05
0	3	32	0	4	30	6.6534E-11
0	4	0	0	0	1	9.4745E-06
0	4	0	0	0	2	6.7129E-10
0	4	0	0	1	1	5.6895E-05
0	4	0	0	1	2	4.0508E-08
0	4	0	0	2	1	9.2385E-05
0	4	0	0	2	2	6.1909E-07
0	4	0	0	3	1	5.8336E-05
0	4	0	0	3	2	7.0051E-07
0	4	1	0	0	0	4.0306E-06
0	4	1	0	0	1	8.2052E-10
0	4	1	0	0	2	5.4537E-06
0	4	1	0	0	3	1.2139E-10
0	4	1	0	1	0	2.4421E-05
0	4	1	0	1	1	2.8248E-08
0	4	1	0	1	2	3.2883E-05
0	4	1	0	1	3	1.5442E-08
0	4	1	0	2	0	4.2610E-05
0	4	1	0	2	1	3.2034E-07
0	4	1	0	2	2	5.1009E-05
0	4	1	0	2	3	3.0515E-07
0	4	1	0	3	0	3.1773E-05
0	4	1	0	3	1	3.3085E-07
0	4	1	0	3	2	2.9137E-05
0	4	1	0	3	3	3.6270E-07
0	4	1	0	4	0	2.6469E-08
0	4	2	0	0	0	8.7392E-10
0	4	2	0	0	1	5.3327E-06
0	4	2	0	0	2	5.9237E-10
0	4	2	0	0	3	4.1649E-06
0	4	2	0	0	4	6.7835E-12
0	4	2	0	1	0	2.1954E-08
0	4	2	0	1	1	3.2683E-05
0	4	2	0	1	2	2.0248E-08
0	4	2	0	1	3	2.5396E-05
0	4	2	0	1	4	7.6471E-09
0	4	2	0	2	0	1.9832E-07
0	4	2	0	2	1	5.8663E-05
0	4	2	0	2	2	2.2833E-07
0	4	2	0	2	3	3.7333E-05
0	4	2	0	2	4	2.1078E-07
0	4	2	0	3	0	1.8441E-07
0	4	2	0	3	1	4.6937E-05
0	4	2	0	3	2	2.3372E-07
0	4	2	0	3	3	1.8988E-05
0	4	2	0	3	4	2.6120E-07
0	4	2	0	4	0	5.0018E-12
0	4	2	0	4	1	2.5057E-07
0	4	3	0	0	1	1.6671E-09
0	4	3	0	0	2	6.1987E-06
0	4	3	0	0	3	5.6154E-10
0	4	3	0	0	4	3.3043E-06
0	4	3	0	0	5	1.5994E-11
0	4	3	0	1	1	3.6060E-08
0	4	3	0	1	2	3.8584E-05
0	4	3	0	1	3	1.8995E-08
0	4	3	0	1	4	2.0555E-05
0	4	3	0	1	5	3.5450E-09
0	4	3	0	2	1	2.8653E-07
0	4	3	0	2	2	7.0968E-05
0	4	3	0	2	3	2.1241E-07
0	4	3	0	2	4	2.8367E-05
0	4	3	0	2	5	1.5435E-07
0	4	3	0	3	1	2.4489E-07
0	4	3	0	3	2	6.0547E-05
0	4	3	0	3	3	2.1454E-07
0	4	3	0	3	4	1.2580E-05
0	4	3	0	3	5	1.9792E-07
0	4	3	0	4	1	8.0849E-11
0	4	3	0	4	2	8.8529E-07
0	4	4	0	0	2	2.5792E-09
0	4	4	0	0	3	6.8630E-06
0	4	4	0	0	4	5.5794E-10
0	4	4	0	0	5	2.6235E-06
0	4	4	0	0	6	8.9490E-11
0	4	4	0	1	2	4.9456E-08
0	4	4	0	1	3	4.3541E-05
0	4	4	0	1	4	1.8622E-08
0	4	4	0	1	5	1.6824E-05
0	4	4	0	1	6	1.3146E-09
0	4	4	0	2	2	3.5051E-07
0	4	4	0	2	3	8.1831E-05
0	4	4	0	2	4	2.0597E-07
0	4	4	0	2	5	2.1564E-05
0	4	4	0	2	6	1.1443E-07
0	4	4	0	3	2	2.7212E-07
0	4	4	0	3	3	7.4055E-05
0	4	4	0	3	4	2.0437E-07
0	4	4	0	3	5	8.1047E-06
0	4	4	0	3	6	1.5062E-07
0	4	4	0	4	2	4.6710E-10
0	4	4	0	4	3	2.1071E-06
0	4	5	0	0	3	3.6197E-09
0	4	5	0	0	4	7.3756E-06
0	4	5	0	0	5	5.6395E-10
0	4	5	0	0	6	2.0587E-06
0	4	5	0	0	7	1.9593E-10
0	4	5	0	1	3	6.2774E-08
0	4	5	0	1	4	4.7845E-05
0	4	5	0	1	5	1.8525E-08
0	4	5	0	1	6	1.3778E-05
0	4	5	0	1	7	2.6725E-10
0	4	5	0	2	3	4.0096E-07
0	4	5	0	2	4	9.1686E-05
0	4	5	0	2	5	2.0215E-07
0	4	5	0	2	6	1.6201E-05
0	4	5	0	2	7	8.4630E-08
0	4	5	0	3	3	2.7881E-07
0	4	5	0	3	4	8.7639E-05
